user_id,name,age,location,skills,experience_years,preferred_role,preferred_type,salary_expectation,active
1220,Riya Raj,23,Bangalore,"TensorFlow,Java,SQL,Kubernetes",8,DevOps Engineer,Remote,2218144,False
1221,Hridaan Aurora,38,Hyderabad,"SQL,Cybersecurity,Spring Boot",8,Data Scientist,Internship,1216631,False
1222,Vihaan Walla,24,Chennai,"Java,Android,SQL,Spring Boot,Flutter",1,Cloud Engineer,Full-time,1293823,True
1223,Chirag Garde,39,Mumbai,"AWS,Node.js,Docker,Tableau,MongoDB,Python",9,Mobile Developer,Hybrid,1006225,False
1224,Inaaya  Khalsa,30,Delhi,"Tableau,React,Node.js,Flutter,Android",0,DevOps Engineer,Remote,856545,True
1225,Nirvaan Basu,25,Mumbai,"MongoDB,Power BI,Node.js,SQL",10,Data Analyst,Internship,2195790,True
1226,Trisha Chhabra,23,Kolkata,"Spring Boot,Android,Power BI,Machine Learning,TensorFlow",0,Frontend Developer,Internship,1802495,True
1227,Shlok Butala,38,Kolkata,"Flutter,Docker,Power BI,SQL",5,DevOps Engineer,Hybrid,847751,False
1228,Tanya Bail,31,Bangalore,"React,Android,Python",1,Backend Engineer,Internship,2214775,True
1229,Kaira Ganguly,34,Chennai,"TensorFlow,AWS,SQL,C++",10,Mobile Developer,Hybrid,645696,False
1230,Akarsh Tara,26,Bangalore,"TensorFlow,Kubernetes,Flutter,C++,Spring Boot,Java",0,ML Engineer,Internship,626898,True
1231,Vaibhav Kakar,39,Chennai,"Python,DevOps,Machine Learning,React,Flutter,Docker",2,Cloud Engineer,Full-time,1260272,False
1232,Biju Tella,23,Hyderabad,"Machine Learning,Spring Boot,TensorFlow",2,Data Analyst,Remote,899169,True
1233,Priyansh Dutt,37,Bangalore,"Android,Spring Boot,Docker,Node.js",6,Cybersecurity Analyst,Internship,1211190,True
1234,Anya Sundaram,24,Pune,"DevOps,MongoDB,Spring Boot",6,Mobile Developer,Remote,1339291,False
1235,Azad Bakshi,23,Chennai,"Python,TensorFlow,Docker,Tableau,Spring Boot",6,DevOps Engineer,Full-time,1303869,False
1236,Shalv Varghese,33,Hyderabad,"Power BI,C++,Tableau,Python",5,Mobile Developer,Remote,1922517,False
1237,Adah Devi,32,Pune,"C++,Python,DevOps,Cybersecurity,Node.js,React",0,Data Scientist,Internship,2424878,False
1238,Oorja Deo,37,Kolkata,"MongoDB,C++,Node.js,SQL,Java,Tableau",1,Full Stack Developer,Remote,951698,False
1239,Kismat Sarna,33,Hyderabad,"Flutter,Kubernetes,Java,Cybersecurity,Tableau",6,Frontend Developer,Internship,530806,False
1240,Elakshi Brahmbhatt,26,Hyderabad,"Node.js,Python,AWS",7,Mobile Developer,Hybrid,1000293,False
1241,Kanav Kothari,25,Delhi,"Python,Machine Learning,Flutter",4,Full Stack Developer,Full-time,1402890,True
1242,Saanvi Varkey,36,Remote,"Java,Power BI,AWS,Spring Boot,C++",4,Frontend Developer,Full-time,1257997,True
1243,Zoya Khosla,22,Bangalore,"Java,Power BI,Spring Boot,MongoDB",2,Backend Engineer,Full-time,2058962,True
1244,Drishya Saxena,31,Chennai,"Machine Learning,SQL,C++,Spring Boot,Java,Cybersecurity",10,Data Scientist,Remote,1236105,True
1245,Shanaya Soni,33,Hyderabad,"TensorFlow,DevOps,Machine Learning,C++,SQL,Kubernetes",0,Mobile Developer,Remote,1523038,False
1246,Gokul Kibe,40,Chennai,"Spring Boot,Power BI,Docker,Kubernetes,C++,Python",6,Data Scientist,Remote,1753006,True
1247,Aradhya Dhar,31,Bangalore,"TensorFlow,React,Docker,Kubernetes,Tableau,Power BI",0,Backend Engineer,Hybrid,690182,True
1248,Riaan Saha,28,Kolkata,"Android,C++,React,Node.js,Machine Learning",6,Frontend Developer,Full-time,2124450,True
1249,Aradhya Dada,28,Delhi,"Machine Learning,MongoDB,DevOps,Tableau,Kubernetes",4,ML Engineer,Full-time,1150238,True
1250,Navya Kapadia,39,Hyderabad,"React,AWS,Android,Tableau",5,Data Analyst,Full-time,1802766,True
1251,Fateh Dasgupta,35,Delhi,"SQL,React,C++,AWS,MongoDB,Machine Learning",4,Cybersecurity Analyst,Full-time,1201862,False
1252,Nehmat Banik,25,Hyderabad,"Spring Boot,MongoDB,Tableau,Java",10,DevOps Engineer,Hybrid,1029254,True
1253,Heer Ray,33,Remote,"React,Android,DevOps,Node.js",1,Data Scientist,Full-time,1232344,True
1254,Jayant Biswas,27,Kolkata,"C++,SQL,DevOps,Python,Java",3,Cloud Engineer,Remote,685786,False
1255,Gokul Rana,24,Bangalore,"Java,AWS,Flutter,MongoDB,Kubernetes,Python",6,Data Analyst,Remote,1784545,True
1256,Baiju Mangal,26,Delhi,"Android,Node.js,Java,Kubernetes,Machine Learning",4,Cloud Engineer,Internship,2309201,True
1257,Vritika Kamdar,23,Delhi,"Node.js,Flutter,Docker,Kubernetes,Machine Learning,MongoDB",8,Data Scientist,Internship,1806225,False
1258,Trisha Vora,38,Remote,"DevOps,Tableau,Machine Learning,MongoDB,Node.js",2,Data Scientist,Hybrid,1218637,True
1259,Nehmat Bhavsar,29,Bangalore,"Tableau,Spring Boot,Kubernetes,AWS,Java,React",10,ML Engineer,Hybrid,534497,True
1260,Aaryahi Wali,39,Kolkata,"AWS,DevOps,Kubernetes,Machine Learning,MongoDB",5,Cybersecurity Analyst,Full-time,1775061,True
1261,Aaina Kunda,39,Chennai,"Cybersecurity,TensorFlow,AWS,Power BI,Python,Java",0,ML Engineer,Remote,383584,False
1262,Sahil Bassi,21,Mumbai,"Node.js,Machine Learning,AWS,Cybersecurity",0,Data Scientist,Remote,894134,True
1263,Anya Srinivas,37,Mumbai,"Spring Boot,MongoDB,React",5,DevOps Engineer,Hybrid,872319,True
1264,Samarth Deep,34,Remote,"AWS,Cybersecurity,Spring Boot,Kubernetes,Machine Learning",9,Backend Engineer,Internship,1586909,False
1265,Samarth Dixit,25,Pune,"DevOps,MongoDB,Java",2,Cybersecurity Analyst,Hybrid,1226501,True
1266,Alisha Divan,36,Pune,"C++,Kubernetes,Spring Boot,Machine Learning,DevOps",10,Frontend Developer,Hybrid,2173301,True
1267,Inaaya  Saxena,29,Chennai,"C++,Spring Boot,SQL,React",0,Data Scientist,Internship,2138028,False
1268,Inaaya  Ramachandran,26,Kolkata,"MongoDB,Spring Boot,DevOps,React,Flutter,Kubernetes",9,ML Engineer,Remote,2192836,True
1269,Khushi Ahluwalia,22,Delhi,"Machine Learning,SQL,React",1,Mobile Developer,Remote,1874784,True
1270,Adira Bains,23,Hyderabad,"Power BI,Python,Flutter,AWS,TensorFlow",6,Backend Engineer,Full-time,724706,False
1271,Baiju Chahal,27,Chennai,"Cybersecurity,DevOps,SQL,TensorFlow,Node.js,React",1,Data Scientist,Internship,2359186,True
1272,Jhanvi Gaba,22,Mumbai,"Flutter,C++,TensorFlow",10,Cybersecurity Analyst,Internship,1137496,True
1273,Piya Tiwari,21,Chennai,"TensorFlow,C++,Power BI,React",4,Data Analyst,Internship,2351420,False
1274,Yuvaan Loyal,23,Kolkata,"Spring Boot,MongoDB,DevOps,AWS",7,Data Scientist,Hybrid,2144405,False
1275,Madhup Dara,29,Chennai,"DevOps,Java,Node.js,React,Cybersecurity",10,Mobile Developer,Internship,1254257,True
1276,Anya Deo,33,Kolkata,"DevOps,Kubernetes,Power BI,TensorFlow,Java,Docker",0,Full Stack Developer,Remote,804498,False
1277,Lakshay Datta,26,Pune,"Docker,Node.js,Java,Flutter",1,Data Analyst,Remote,920246,False
1278,Shalv Dhar,31,Hyderabad,"MongoDB,Cybersecurity,DevOps",8,Mobile Developer,Hybrid,2479730,False
1279,Ishaan Saran,21,Kolkata,"Flutter,Node.js,Cybersecurity",9,Cybersecurity Analyst,Full-time,743064,True
1280,Bhamini Kuruvilla,30,Mumbai,"SQL,MongoDB,Power BI,Tableau,Python,C++",4,Data Analyst,Remote,1984935,True
1281,Reyansh Sood,33,Mumbai,"Java,Power BI,SQL,Spring Boot",0,Mobile Developer,Hybrid,1604215,False
1282,Zaina Jha,36,Hyderabad,"Node.js,TensorFlow,Android,Machine Learning",4,Data Analyst,Full-time,1088259,False
1283,Sana Dass,27,Kolkata,"Tableau,Spring Boot,Java,AWS,DevOps,Node.js",8,Data Analyst,Remote,2499015,True
1284,Riya Koshy,26,Chennai,"Java,Kubernetes,DevOps,Android",0,Mobile Developer,Remote,1449144,False
1285,Jivin Dutta,35,Kolkata,"Python,Kubernetes,Spring Boot",7,Cybersecurity Analyst,Internship,1044839,False
1286,Badal Vaidya,39,Mumbai,"AWS,SQL,C++,TensorFlow,Python",6,Data Scientist,Remote,1198917,True
1287,Nirvi Vasa,28,Chennai,"Flutter,Tableau,Python,Cybersecurity,Kubernetes",2,Backend Engineer,Full-time,1238559,False
1288,Emir Chana,40,Delhi,"Flutter,MongoDB,Spring Boot,Android,Node.js",3,Cloud Engineer,Hybrid,2483713,False
1289,Raunak Lanka,39,Hyderabad,"Tableau,Spring Boot,TensorFlow",4,Frontend Developer,Internship,567752,False
1290,Seher Dua,29,Mumbai,"SQL,TensorFlow,Docker,Node.js,DevOps",3,Data Scientist,Internship,1640439,True
1291,Seher Kade,21,Remote,"SQL,Flutter,MongoDB,Tableau,Spring Boot",0,Cybersecurity Analyst,Remote,1739346,True
1292,Tejas Thakur,38,Remote,"Tableau,TensorFlow,AWS,DevOps,Node.js",1,Cloud Engineer,Remote,1384864,True
1293,Veer Wable,31,Hyderabad,"Spring Boot,Kubernetes,TensorFlow,Flutter",5,Mobile Developer,Hybrid,1533339,False
1294,Jivin Bhat,24,Remote,"DevOps,C++,Power BI",3,Full Stack Developer,Full-time,1900836,False
1295,Ojas Chauhan,34,Bangalore,"Node.js,Docker,Machine Learning,Flutter",9,Cloud Engineer,Remote,1627008,True
1296,Sara Bhatia,23,Remote,"AWS,Machine Learning,Java,Python,Kubernetes",4,ML Engineer,Remote,964525,False
1297,Ishaan Chanda,23,Pune,"Flutter,MongoDB,DevOps,Power BI,Docker,Python",0,Full Stack Developer,Remote,1864900,True
1298,Damini Bhavsar,31,Chennai,"Python,Kubernetes,Cybersecurity",5,DevOps Engineer,Remote,730789,False
1299,Myra Gaba,37,Delhi,"C++,Java,TensorFlow,Tableau",7,Full Stack Developer,Hybrid,2118923,True
1300,Hazel Ben,31,Remote,"Docker,AWS,MongoDB,Python,React",3,Backend Engineer,Remote,391910,True
1301,Pihu Gokhale,24,Mumbai,"MongoDB,SQL,Java",9,Data Scientist,Full-time,382802,True
1302,Madhav Taneja,24,Kolkata,"MongoDB,React,SQL,Power BI,Spring Boot,C++",3,Data Scientist,Hybrid,2065262,True
1303,Ela Agate,37,Delhi,"Flutter,React,Tableau,Cybersecurity",4,Frontend Developer,Full-time,2387668,True
1304,Reyansh Chaudhari,40,Chennai,"Tableau,Docker,Spring Boot,Flutter,Node.js",2,Data Scientist,Internship,1171131,False
1305,Lakshit Virk,31,Chennai,"Python,C++,React",9,Cloud Engineer,Remote,677834,True
1306,Keya Arora,24,Delhi,"Android,TensorFlow,SQL,DevOps",0,Frontend Developer,Remote,465442,False
1307,Arnav Chaudhuri,32,Mumbai,"React,DevOps,Java,Python,Flutter,C++",10,Backend Engineer,Hybrid,1799578,False
1308,Jivika Majumdar,40,Delhi,"Spring Boot,Machine Learning,AWS",1,Data Analyst,Internship,2214862,False
1309,Aradhya Gokhale,33,Remote,"AWS,React,Node.js,Java,Flutter,C++",1,Data Analyst,Internship,2137788,True
1310,Aradhya Randhawa,40,Kolkata,"Python,Node.js,Power BI,Tableau,Java",6,Cloud Engineer,Full-time,565650,False
1311,Dhanuk Dhar,31,Bangalore,"Machine Learning,Tableau,Cybersecurity,React",6,ML Engineer,Internship,1750178,False
1312,Jivin Thakur,25,Bangalore,"AWS,Tableau,Power BI",7,Backend Engineer,Full-time,2362121,False
1313,Ivan Handa,28,Mumbai,"Java,Tableau,Kubernetes,MongoDB,Docker",3,Frontend Developer,Internship,2163063,False
1314,Eshani Bhatti,23,Remote,"Machine Learning,React,Power BI,Python,Java,Docker",6,Data Scientist,Full-time,681243,False
1315,Kashvi Chauhan,37,Chennai,"Machine Learning,Spring Boot,Java,Kubernetes,Flutter,Power BI",5,Full Stack Developer,Internship,1823767,False
1316,Hunar Bobal,24,Hyderabad,"Python,Machine Learning,Spring Boot,TensorFlow",8,Full Stack Developer,Hybrid,745947,True
1317,Hansh Mander,26,Remote,"Flutter,React,SQL,Docker",3,Frontend Developer,Internship,1204247,False
1318,Riya Keer,27,Mumbai,"Flutter,Java,React",7,Cloud Engineer,Remote,2392238,True
1319,Anahi Chad,37,Bangalore,"DevOps,Power BI,Tableau,AWS,Spring Boot,TensorFlow",2,Backend Engineer,Full-time,1924896,False
1320,Zaina Kari,37,Kolkata,"Kubernetes,SQL,MongoDB,Machine Learning,Node.js,DevOps",2,Backend Engineer,Internship,2448719,False
1321,Elakshi Bir,38,Mumbai,"Docker,DevOps,TensorFlow,Spring Boot",10,Backend Engineer,Remote,2413482,False
1322,Rhea Sachar,24,Mumbai,"DevOps,Flutter,TensorFlow,Cybersecurity,MongoDB,Python",8,Frontend Developer,Full-time,1897485,True
1323,Baiju Tata,22,Bangalore,"SQL,AWS,TensorFlow,DevOps",2,Data Scientist,Hybrid,1155641,True
1324,Hansh Bandi,32,Remote,"Cybersecurity,Kubernetes,MongoDB",3,Full Stack Developer,Hybrid,497047,False
1325,Tarini Deep,33,Kolkata,"Cybersecurity,Java,Python,SQL,React",9,Cloud Engineer,Remote,1842418,True
1326,Raghav Bansal,27,Delhi,"AWS,C++,DevOps,Tableau,Spring Boot,SQL",1,Data Analyst,Full-time,2097292,False
1327,Vivaan Badal,38,Delhi,"AWS,SQL,Python,Machine Learning",7,Backend Engineer,Full-time,944678,False
1328,Adira Chaudhary,40,Bangalore,"Power BI,Cybersecurity,Spring Boot,C++,MongoDB",5,Full Stack Developer,Remote,1071202,True
1329,Mannat Dasgupta,37,Pune,"Cybersecurity,DevOps,MongoDB,C++,AWS,React",3,Mobile Developer,Hybrid,1813295,False
1330,Aarna Kalita,27,Remote,"React,Spring Boot,Android",3,Cybersecurity Analyst,Remote,467257,False
1331,Rasha Banik,33,Hyderabad,"SQL,Cybersecurity,TensorFlow,Python,Android,DevOps",5,Full Stack Developer,Internship,2341806,True
1332,Aarush Lata,30,Chennai,"Tableau,C++,React,AWS,MongoDB",8,Full Stack Developer,Full-time,574608,True
1333,Kartik Ram,27,Kolkata,"Docker,Cybersecurity,Flutter",10,Frontend Developer,Remote,399627,False
1334,Indrans Gara,31,Bangalore,"C++,Java,AWS",4,Full Stack Developer,Full-time,1254814,False
1335,Pari Mangal,34,Kolkata,"MongoDB,Flutter,Machine Learning,Python,Docker,Tableau",1,Full Stack Developer,Full-time,565237,True
1336,Rasha Ghosh,23,Mumbai,"TensorFlow,DevOps,C++",4,Cloud Engineer,Internship,1957225,True
1337,Miraya Baral,36,Pune,"Node.js,MongoDB,TensorFlow,DevOps",4,Mobile Developer,Full-time,892964,True
1338,Arnav Som,22,Bangalore,"Cybersecurity,DevOps,C++,TensorFlow,React,Spring Boot",5,ML Engineer,Internship,2449801,True
1339,Saira Sura,26,Pune,"SQL,Docker,React,AWS",10,Cybersecurity Analyst,Full-time,2234686,True
1340,Zeeshan Suresh,30,Hyderabad,"React,Docker,Power BI,Machine Learning,AWS",2,ML Engineer,Full-time,1495951,True
1341,Jiya Sastry,27,Mumbai,"Android,Machine Learning,TensorFlow,Node.js,Tableau,DevOps",5,Mobile Developer,Internship,1007325,True
1342,Yuvaan Wagle,31,Chennai,"Flutter,SQL,Spring Boot,Node.js",10,Mobile Developer,Internship,2241326,False
1343,Heer Kala,32,Delhi,"Cybersecurity,React,AWS,C++,Flutter,Node.js",2,Full Stack Developer,Remote,1404086,True
1344,Aniruddh Dora,23,Bangalore,"DevOps,MongoDB,Docker",0,Full Stack Developer,Hybrid,2280147,True
1345,Uthkarsh Khurana,32,Kolkata,"DevOps,TensorFlow,Node.js,Android",8,Full Stack Developer,Full-time,1964237,False
1346,Divij Gulati,37,Bangalore,"AWS,Tableau,Node.js,Android",2,Backend Engineer,Remote,2327960,False
1347,Saksham Rastogi,22,Chennai,"Kubernetes,C++,SQL,Spring Boot,React,Python",10,ML Engineer,Hybrid,1927780,False
1348,Sana Sama,35,Bangalore,"Machine Learning,React,Tableau",10,DevOps Engineer,Hybrid,1029178,False
1349,Divyansh Sarna,33,Mumbai,"Tableau,SQL,MongoDB",3,Full Stack Developer,Internship,1780161,False
1350,Romil Suri,36,Remote,"Tableau,Node.js,Android",2,ML Engineer,Full-time,2458142,False
1351,Indranil Bhardwaj,27,Pune,"AWS,Spring Boot,React,Kubernetes",6,Mobile Developer,Full-time,2319627,False
1352,Vidur Balan,36,Chennai,"Flutter,Python,Kubernetes,Java",2,Cybersecurity Analyst,Remote,865073,True
1353,Aniruddh Bera,39,Pune,"AWS,SQL,DevOps",8,Data Analyst,Full-time,1488894,True
1354,Badal Taneja,27,Remote,"Power BI,AWS,Kubernetes,Flutter,TensorFlow,C++",9,Backend Engineer,Hybrid,1003475,False
1355,Gokul Khatri,35,Hyderabad,"MongoDB,DevOps,Node.js,React",0,ML Engineer,Internship,927305,True
1356,Kiara Seth,26,Remote,"Cybersecurity,Tableau,React",1,Cloud Engineer,Remote,305034,False
1357,Badal Shere,37,Kolkata,"Java,Tableau,Flutter,Kubernetes,MongoDB",7,Data Analyst,Hybrid,709854,False
1358,Manjari Goyal,25,Delhi,"Kubernetes,C++,TensorFlow,Flutter,Node.js,React",0,Data Scientist,Full-time,2480039,True
1359,Aaina Ben,33,Chennai,"Flutter,Spring Boot,React,Node.js,Docker",10,Cybersecurity Analyst,Hybrid,1395983,False
1360,Pari Gulati,39,Mumbai,"MongoDB,Docker,Flutter,Power BI,C++",5,Full Stack Developer,Internship,1364420,False
1361,Prisha Gopal,39,Mumbai,"Node.js,React,Kubernetes,Android,MongoDB,Spring Boot",2,Frontend Developer,Remote,2432147,False
1362,Suhana Sahota,31,Bangalore,"MongoDB,Python,C++,Node.js",7,Cybersecurity Analyst,Internship,669688,True
1363,Jayan Boase,29,Chennai,"C++,Java,MongoDB,Tableau,TensorFlow",10,Full Stack Developer,Hybrid,541017,True
1364,Jivika Date,36,Remote,"Docker,Tableau,TensorFlow",3,Data Scientist,Remote,1010862,True
1365,Anaya Deep,32,Chennai,"AWS,C++,SQL",6,Mobile Developer,Internship,2000584,True
1366,Saanvi Das,37,Bangalore,"C++,Cybersecurity,TensorFlow",8,Cybersecurity Analyst,Hybrid,1757416,False
1367,Sana Kara,28,Chennai,"MongoDB,Python,SQL,AWS,Docker,Tableau",1,Full Stack Developer,Full-time,2410444,False
1368,Eva Dara,31,Hyderabad,"Cybersecurity,SQL,Android,MongoDB,TensorFlow",7,ML Engineer,Hybrid,2224549,False
1369,Dhanush Gulati,39,Bangalore,"React,SQL,C++,MongoDB,Machine Learning,Power BI",3,ML Engineer,Hybrid,2029839,False
1370,Vedika Dalal,37,Bangalore,"Kubernetes,TensorFlow,C++,MongoDB,Machine Learning",5,Frontend Developer,Remote,2298818,False
1371,Damini Swaminathan,32,Chennai,"AWS,Docker,Power BI,Cybersecurity,React",3,DevOps Engineer,Remote,1261366,True
1372,Kaira Chahal,28,Mumbai,"React,DevOps,C++,Power BI",9,Data Scientist,Full-time,2322879,False
1373,Mahika Sami,40,Mumbai,"DevOps,SQL,Power BI,AWS,MongoDB,Cybersecurity",4,Data Analyst,Remote,837902,True
1374,Pari Kara,37,Kolkata,"Cybersecurity,Java,Tableau,Spring Boot,Docker,Flutter",10,Backend Engineer,Internship,804860,False
1375,Urvi Bhattacharyya,31,Bangalore,"Docker,MongoDB,React",5,Mobile Developer,Hybrid,1084974,False
1376,Zain Chakrabarti,28,Delhi,"Machine Learning,Spring Boot,AWS,Power BI,Docker,React",6,Mobile Developer,Hybrid,1980207,False
1377,Manikya Gera,35,Pune,"DevOps,Kubernetes,React,SQL",3,Full Stack Developer,Internship,1897540,True
1378,Anahita Halder,25,Pune,"Python,AWS,Flutter,Power BI,C++,Tableau",10,Full Stack Developer,Hybrid,2341033,False
1379,Onkar Kapur,29,Bangalore,"React,AWS,Java,Docker,Flutter,Node.js",7,Frontend Developer,Internship,1703651,False
1380,Baiju Gokhale,32,Mumbai,"Spring Boot,Python,Flutter,React,AWS",10,Cybersecurity Analyst,Remote,1032068,False
1381,Ishita Konda,32,Mumbai,"Android,C++,MongoDB,TensorFlow,Kubernetes,Machine Learning",2,Backend Engineer,Hybrid,2069226,False
1382,Fateh Sagar,23,Hyderabad,"Machine Learning,Kubernetes,DevOps,Tableau",10,DevOps Engineer,Hybrid,1958659,False
1383,Rati Baral,35,Mumbai,"Flutter,AWS,Cybersecurity,Python,C++,Spring Boot",3,DevOps Engineer,Full-time,1183200,True
1384,Faiyaz Soman,33,Hyderabad,"C++,Power BI,Java",0,Data Analyst,Full-time,735907,False
1385,Tara Rege,40,Pune,"MongoDB,TensorFlow,Kubernetes",3,DevOps Engineer,Internship,830209,True
1386,Damini Kapadia,37,Pune,"Java,Spring Boot,Machine Learning",7,Cloud Engineer,Hybrid,2165814,True
1387,Shlok Doshi,38,Pune,"DevOps,Flutter,Tableau,TensorFlow,Android,AWS",7,Full Stack Developer,Remote,675616,False
1388,Lagan Yohannan,30,Mumbai,"SQL,Node.js,TensorFlow,Python,Power BI,DevOps",2,Mobile Developer,Hybrid,2267958,True
1389,Nishith Dey,36,Remote,"Python,Flutter,TensorFlow,Kubernetes,MongoDB",0,Full Stack Developer,Hybrid,1090924,False
1390,Saksham Dalal,38,Kolkata,"Kubernetes,AWS,MongoDB,Tableau,React,Node.js",1,Data Analyst,Remote,2466819,False
1391,Anay Chauhan,30,Delhi,"Docker,C++,AWS,Node.js,Power BI,Java",10,Cloud Engineer,Internship,1441413,False
1392,Keya Sarin,27,Mumbai,"Node.js,Java,Python",2,Frontend Developer,Hybrid,1429086,True
1393,Taran Virk,35,Bangalore,"C++,Node.js,Python,Power BI",3,Mobile Developer,Internship,1606847,False
1394,Nayantara Shetty,32,Remote,"Machine Learning,C++,Node.js",0,DevOps Engineer,Internship,599409,False
1395,Dhanuk Saini,26,Chennai,"MongoDB,Python,React,Kubernetes,Docker",7,ML Engineer,Full-time,1135420,False
1396,Saanvi Buch,24,Chennai,"MongoDB,TensorFlow,Machine Learning,AWS,Tableau,Spring Boot",0,Full Stack Developer,Full-time,1362470,False
1397,Kiaan Deep,30,Chennai,"Java,Docker,React,Kubernetes,Machine Learning",6,Mobile Developer,Full-time,1001960,False
1398,Shlok Rana,39,Hyderabad,"Kubernetes,Python,Java,Power BI,Spring Boot,TensorFlow",2,Mobile Developer,Full-time,1343216,True
1399,Shalv Swamy,36,Hyderabad,"Java,DevOps,Spring Boot,Node.js,Tableau",8,Frontend Developer,Remote,2346161,True
1400,Shalv Sabharwal,31,Mumbai,"Docker,Python,MongoDB,Spring Boot,Power BI,C++",4,Data Scientist,Internship,2135008,False
1401,Hiran Keer,38,Remote,"DevOps,AWS,Spring Boot,Machine Learning",7,DevOps Engineer,Remote,588889,True
1402,Nehmat Wali,35,Delhi,"Cybersecurity,Spring Boot,Android,Python,MongoDB",10,Full Stack Developer,Internship,1078187,True
1403,Divyansh Mani,40,Mumbai,"Machine Learning,C++,MongoDB,Docker",8,Cloud Engineer,Remote,1487529,False
1404,Amani Lanka,34,Mumbai,"React,Tableau,C++",0,Backend Engineer,Remote,431171,True
1405,Ela Lad,24,Remote,"React,Java,MongoDB,Power BI",8,Cybersecurity Analyst,Hybrid,505880,False
1406,Divit Bobal,28,Hyderabad,"Docker,Power BI,C++",7,Data Scientist,Hybrid,2044634,False
1407,Ayesha Kant,22,Delhi,"C++,TensorFlow,DevOps",3,Full Stack Developer,Full-time,724568,True
1408,Arhaan Kant,38,Kolkata,"Docker,Tableau,Kubernetes,AWS",8,Full Stack Developer,Internship,742558,False
1409,Aarush Batta,35,Kolkata,"AWS,DevOps,MongoDB",8,Mobile Developer,Remote,2158127,False
1410,Yashvi Halder,31,Mumbai,"Flutter,DevOps,Machine Learning,Kubernetes,TensorFlow",8,ML Engineer,Internship,1365727,False
1411,Mamooty Johal,35,Remote,"Python,Java,TensorFlow,DevOps,SQL,C++",4,Data Scientist,Hybrid,1230660,True
